vessel_ID;vessel_type;arrival_timestamps;time in service;Enter queue timestamp;Enter berth timestamp;Exit berth timestamp;In queue;Time in system
46;0.0;99.6615004843827;9.870322874423747;99.6615004843827;99.6615004843827;109.53182335880645;0.0;9.87032287442375
47;0.0;100.00843446434813;20.571423435449574;100.00843446434813;100.00843446434813;120.5798578997977;0.0;20.571423435449574
48;0.0;100.08616847208785;2.5165043066795443;100.08616847208785;100.08616847208785;102.6026727787674;0.0;2.5165043066795505
49;0.0;103.31749824979961;10.129433090049963;103.31749824979961;103.31749824979961;113.44693133984957;0.0;10.129433090049957
50;0.0;109.2371392622237;0.3136471280031338;109.2371392622237;109.2371392622237;109.55078639022685;0.0;0.3136471280031401
51;0.0;109.26240966563223;0.6812393827505289;109.26240966563223;109.26240966563223;109.94364904838277;0.0;0.6812393827505332
52;0.0;111.1564282183159;7.136107478445549;111.1564282183159;111.1564282183159;118.29253569676145;0.0;7.1361074784455525
53;0.0;113.64587582588501;4.604352737549993;113.64587582588501;113.64587582588501;118.250228563435;0.0;4.604352737549988
54;0.0;113.77668644260838;6.24739658789553;113.77668644260838;113.77668644260838;120.0240830305039;0.0;6.247396587895523
55;0.0;115.31153291740819;25.051065956825244;115.31153291740819;115.31153291740819;140.36259887423344;0.0;25.051065956825255
56;0.0;117.27965269154114;3.195064103732666;117.27965269154114;117.27965269154114;120.4747167952738;0.0;3.195064103732662
57;0.0;118.01835274235272;0.0656083860028811;118.01835274235272;118.01835274235272;118.0839611283556;0.0;0.06560838600287866
58;0.0;119.91663163519638;15.715184259845302;119.91663163519638;119.91663163519638;135.63181589504168;0.0;15.715184259845302
59;0.0;130.02969769901455;0.5246104939099825;130.02969769901455;130.02969769901455;130.55430819292454;0.0;0.5246104939099894
60;0.0;130.4527393145553;6.6728799881238725;130.4527393145553;130.4527393145553;137.12561930267915;0.0;6.672879988123867
61;0.0;130.48899956067717;14.215162656716464;130.48899956067717;130.48899956067717;144.70416221739364;0.0;14.215162656716473
62;0.0;131.53864692528228;4.354577529647238;131.53864692528228;131.53864692528228;135.8932244549295;0.0;4.35457752964723
63;0.0;133.00645982390284;9.119496571106408;133.00645982390284;133.00645982390284;142.12595639500924;0.0;9.119496571106396
64;0.0;135.93573712307537;0.38816883849305667;135.93573712307537;135.93573712307537;136.3239059615684;0.0;0.3881688384930442
65;0.0;152.84645835886508;15.844038697194733;152.84645835886508;152.84645835886508;168.69049705605983;0.0;15.844038697194748
66;0.0;159.26979576560385;22.29702719093848;159.26979576560385;159.26979576560385;181.56682295654232;0.0;22.29702719093848
67;0.0;160.60120206787445;0.49652737064331165;160.60120206787445;160.60120206787445;161.09772943851777;0.0;0.49652737064332086
68;0.0;166.41511301861658;1.5003610236550693;166.41511301861658;166.41511301861658;167.91547404227165;0.0;1.5003610236550742
69;0.0;166.60877941113102;4.256829294549863;166.60877941113102;166.60877941113102;170.8656087056809;0.0;4.256829294549874
70;0.0;170.29264495422444;3.4759696318055733;170.29264495422444;170.29264495422444;173.76861458603003;0.0;3.475969631805583
71;0.0;170.8778687280876;30.546117153126175;170.8778687280876;170.8778687280876;201.42398588121378;0.0;30.546117153126175
72;0.0;172.06212629978185;8.970756265649383;172.06212629978185;172.06212629978185;181.03288256543124;0.0;8.970756265649385
73;0.0;172.83392223378917;18.347242909690866;172.83392223378917;172.83392223378917;191.18116514348003;0.0;18.347242909690863
74;0.0;179.23903181597908;0.019838104150592006;179.23903181597908;179.23903181597908;179.25886992012965;0.0;0.01983810415057974
75;0.0;181.5296735807567;16.514612009370587;181.5296735807567;181.5296735807567;198.0442855901273;0.0;16.51461200937058
76;0.0;182.86976101346875;21.242443463468213;182.86976101346875;182.86976101346875;204.11220447693697;0.0;21.24244346346822
77;0.0;183.71051531401352;6.632505940873718;183.71051531401352;183.71051531401352;190.34302125488725;0.0;6.6325059408737275
78;0.0;187.55215595070177;4.346598841702108;187.55215595070177;187.55215595070177;191.89875479240388;0.0;4.346598841702104
79;0.0;189.1053785153381;30.816938847601975;189.1053785153381;189.1053785153381;219.92231736294008;0.0;30.81693884760199
